_id,entity_ids,entity
ObjectID(5444c40f474d79458e2734c7),"[ { ""$oid"" : ""5444c40f474d79458e2734c6"" } ]","explod"
ObjectID(5444c40f474d79458e2734ca),"[ { ""$oid"" : ""5444c40f474d79458e2734c9"" } ]","freeli"
ObjectID(5444c40f474d79458e2734cd),"[ { ""$oid"" : ""5444c40f474d79458e2734cc"" } ]","and"
ObjectID(5444c40f474d79458e2734d0),"[ { ""$oid"" : ""5444c40f474d79458e2734cf"" } ]","umaraa"
ObjectID(5444c40f474d79458e2734d3),"[ { ""$oid"" : ""5444c40f474d79458e2734d2"" } ]","forc"
ObjectID(5444c40f474d79458e2734d5),"[ { ""$oid"" : ""5444c40f474d79458e2734d4"" } ]","bay3ah"
ObjectID(5444c40f474d79458e2734d7),"[ { ""$oid"" : ""5444c40f474d79458e2734d6"" } ]","obey"
ObjectID(5444c40f474d79458e2734d9),"[ { ""$oid"" : ""5444c40f474d79458e2734d8"" } ]","mask"
ObjectID(5444c40f474d79458e2734dc),"[ { ""$oid"" : ""5444c40f474d79458e2734db"" } ]","fought"
ObjectID(5444c410474d79458e2734e3),"[ { ""$oid"" : ""5444c410474d79458e2734e2"" } ]","liwa dawud"
ObjectID(5444c410474d79458e2734e5),"[ { ""$oid"" : ""5444c410474d79458e2734e4"" } ]","jaysh"
ObjectID(5444c410474d79458e2734f0),"[ { ""$oid"" : ""5444c410474d79458e2734ef"" } ]","katibat buniyan"
ObjectID(5444c410474d79458e2734f3),"[ { ""$oid"" : ""5444c410474d79458e2734f2"" } ]","jaysh islam"
ObjectID(5444c410474d79458e2734f5),"[ { ""$oid"" : ""5444c410474d79458e2734f4"" } ]","zayzoun"
ObjectID(5444c410474d79458e2734f8),"[ { ""$oid"" : ""5444c410474d79458e2734f7"" } ]","anwar"
ObjectID(5444c410474d79458e2734fb),"[ { ""$oid"" : ""5444c410474d79458e2734fa"" } ]","raq"
ObjectID(5444c410474d79458e2734fe),"[ { ""$oid"" : ""5444c410474d79458e2734fd"" } ]","slowli"
ObjectID(5444c410474d79458e273500),"[ { ""$oid"" : ""5444c410474d79458e2734ff"" } ]","ribaat"
ObjectID(5444c410474d79458e273502),"[ { ""$oid"" : ""5444c410474d79458e273501"" } ]","began to"
ObjectID(5444c410474d79458e273505),"[ { ""$oid"" : ""5444c410474d79458e273504"" } ]","jamaa3ah"
ObjectID(5444c410474d79458e273507),"[ { ""$oid"" : ""5444c410474d79458e273506"" } ]","clear"
ObjectID(5444c410474d79458e27350a),"[ { ""$oid"" : ""5444c410474d79458e273509"" } ]","shaykh muhaysini"
ObjectID(5444c410474d79458e27350c),"[ { ""$oid"" : ""5444c410474d79458e27350b"" } ]","da3wah"
ObjectID(5444c411474d79458e273510),"[ { ""$oid"" : ""5444c411474d79458e27350f"" } ]","maskhadov"
ObjectID(5444c411474d79458e273512),"[ { ""$oid"" : ""5444c411474d79458e273511"" } ]","basaev"
ObjectID(5444c411474d79458e273515),"[ { ""$oid"" : ""5444c411474d79458e273514"" } ]","shamil basaev"
ObjectID(5444c411474d79458e273517),"[ { ""$oid"" : ""5444c411474d79458e273516"" } ]","aslan"
ObjectID(5444c411474d79458e27351a),"[ { ""$oid"" : ""5444c411474d79458e273519"" } ]","mujaahid"
ObjectID(5444c411474d79458e273520),"[ { ""$oid"" : ""5444c411474d79458e27351f"" } ]","english translaion"
ObjectID(5444c411474d79458e273522),"[ { ""$oid"" : ""5444c411474d79458e273521"" } ]","shamil"
ObjectID(5444c411474d79458e273524),"[ { ""$oid"" : ""5444c411474d79458e273523"" } ]","martyrdom"
ObjectID(5444c411474d79458e273526),"[ { ""$oid"" : ""5444c411474d79458e273525"" } ]","jhufeng"
ObjectID(5444c411474d79458e273529),"[ { ""$oid"" : ""5444c411474d79458e273528"" } ]","abu zur"
ObjectID(5444c411474d79458e27352b),"[ { ""$oid"" : ""5444c411474d79458e27352a"" } ]","abu hatim"
ObjectID(5444c411474d79458e273534),"[ { ""$oid"" : ""5444c411474d79458e273533"" } ]","aqap sheikh harith nazari"
ObjectID(5444c412474d79458e273539),"[ { ""$oid"" : ""5444c412474d79458e273538"" } ]","ahlussunna"
ObjectID(5444c412474d79458e27353c),"[ { ""$oid"" : ""5444c412474d79458e27353b"" } ]","explain"
ObjectID(5444c412474d79458e273540),"[ { ""$oid"" : ""5444c412474d79458e27353f"" } ]","shaykh harith"
ObjectID(5444c412474d79458e273542),"[ { ""$oid"" : ""5444c412474d79458e273541"" } ]","compani"
ObjectID(5444c412474d79458e273546),"[ { ""$oid"" : ""5444c412474d79458e273545"" } ]","abuturab911"
ObjectID(5444c412474d79458e27354b),"[ { ""$oid"" : ""5444c412474d79458e27354a"" } ]","abu abdullah"
ObjectID(5444c412474d79458e273552),"[ { ""$oid"" : ""5444c412474d79458e273551"" } ]","ghuraba"
ObjectID(5444c413474d79458e273556),"[ { ""$oid"" : ""5444c413474d79458e273555"" } ]","bayat"
ObjectID(5444c413474d79458e273559),"[ { ""$oid"" : ""5444c413474d79458e273558"" } ]","ibn salool"
ObjectID(5444c413474d79458e27355b),"[ { ""$oid"" : ""5444c413474d79458e27355a"" } ]","eyadqunaibi"
ObjectID(5444c413474d79458e27355e),"[ { ""$oid"" : ""5444c413474d79458e27355d"" } ]","aboojihad2013"
ObjectID(5444c413474d79458e273566),"[ { ""$oid"" : ""5444c413474d79458e273565"" } ]","righteou"
ObjectID(5444c413474d79458e27356f),"[ { ""$oid"" : ""5444c413474d79458e27356e"" } ]","islam ibn taymiyyah"
ObjectID(5444c413474d79458e273573),"[ { ""$oid"" : ""5444c413474d79458e273572"" } ]","new summari"
ObjectID(5444c414474d79458e273578),"[ { ""$oid"" : ""5444c414474d79458e273577"" } ]","minhaj"
ObjectID(5444c414474d79458e27357b),"[ { ""$oid"" : ""5444c414474d79458e27357a"" } ]","shura"
ObjectID(5444c414474d79458e273583),"[ { ""$oid"" : ""5444c414474d79458e273582"" } ]","adra"
ObjectID(5444c414474d79458e273588),"[ { ""$oid"" : ""5444c414474d79458e273587"" } ]","khilafah_proclaim"
ObjectID(5444c414474d79458e27358e),"[ { ""$oid"" : ""5444c414474d79458e27358d"" } ]","khilafah_proclaimed undoubtedli"
ObjectID(5444c414474d79458e273591),"[ { ""$oid"" : ""5444c414474d79458e273590"" } ]","khilafah_proclaimed an"
ObjectID(5444c415474d79458e273597),"[ { ""$oid"" : ""5444c415474d79458e273596"" } ]","khilafah_proclaimed which"
ObjectID(5444c415474d79458e27359a),"[ { ""$oid"" : ""5444c415474d79458e273599"" } ]","khilafah_proclaimed i"
ObjectID(5444c415474d79458e27359f),"[ { ""$oid"" : ""5444c415474d79458e27359e"" } ]","khilafah_proclaimed wil"
ObjectID(5444c415474d79458e2735a4),"[ { ""$oid"" : ""5444c415474d79458e2735a3"" } ]","khilafah_proclaimed som"
ObjectID(5444c415474d79458e2735aa),"[ { ""$oid"" : ""5444c415474d79458e2735a9"" } ]","khilafah_proclaimed whoev"
ObjectID(5444c415474d79458e2735ad),"[ { ""$oid"" : ""5444c415474d79458e2735ac"" } ]","khilafah_proclaimed human"
ObjectID(5444c415474d79458e2735b1),"[ { ""$oid"" : ""5444c415474d79458e2735b0"" } ]","khilafah_proclaimed onli"
ObjectID(5444c415474d79458e2735b7),"[ { ""$oid"" : ""5444c415474d79458e2735b6"" } ]","alleyesonisi"
ObjectID(5444c416474d79458e2735bb),"[ { ""$oid"" : ""5444c416474d79458e2735ba"" } ]","shaheel"
ObjectID(5444c416474d79458e2735bd),"[ { ""$oid"" : ""5444c416474d79458e2735bc"" } ]","ghouta"
ObjectID(5444c416474d79458e2735c0),"[ { ""$oid"" : ""5444c416474d79458e2735bf"" } ]","ijmaa"
ObjectID(5444c416474d79458e2735c3),"[ { ""$oid"" : ""5444c416474d79458e2735c2"" } ]","caucasian emirate r"
ObjectID(5444c416474d79458e2735cd),"[ { ""$oid"" : ""5444c416474d79458e2735cc"" } ]","alduha"
ObjectID(5444c416474d79458e2735cf),"[ { ""$oid"" : ""5444c416474d79458e2735ce"" } ]","salat"
ObjectID(5444c416474d79458e2735d2),"[ { ""$oid"" : ""5444c416474d79458e2735d1"" } ]","aleesa71"
ObjectID(5444c416474d79458e2735d7),"[ { ""$oid"" : ""5444c416474d79458e2735d6"" } ]","salafi_jihadi"
ObjectID(5444c416474d79458e2735da),"[ { ""$oid"" : ""5444c416474d79458e2735d9"" } ]","qital"
ObjectID(5444c416474d79458e2735dd),"[ { ""$oid"" : ""5444c416474d79458e2735dc"" } ]","ribat"
ObjectID(5444c416474d79458e2735e0),"[ { ""$oid"" : ""5444c416474d79458e2735df"" } ]","rafida"
ObjectID(5444c417474d79458e2735e3),"[ { ""$oid"" : ""5444c417474d79458e2735e2"" } ]","takfir"
ObjectID(5444c417474d79458e2735e7),"[ { ""$oid"" : ""5444c417474d79458e2735e6"" } ]","colchest"
ObjectID(5444c417474d79458e2735e9),"[ { ""$oid"" : ""5444c417474d79458e2735e8"" } ]","skynew"
ObjectID(5444c417474d79458e2735ec),"[ { ""$oid"" : ""5444c417474d79458e2735eb"" } ]","qaedat_nusra"
ObjectID(5444c417474d79458e2735f0),"[ { ""$oid"" : ""5444c417474d79458e2735ef"" } ]","ard al sham"
ObjectID(5444c417474d79458e2735f4),"[ { ""$oid"" : ""5444c417474d79458e2735f3"" } ]","sheikh aymen "
ObjectID(5444c417474d79458e2735f7),"[ { ""$oid"" : ""5444c417474d79458e2735f6"" } ]","shaykh iyad"
ObjectID(5444c417474d79458e2735fa),"[ { ""$oid"" : ""5444c417474d79458e2735f9"" } ]","submit your questions now"
ObjectID(5444c417474d79458e2735fc),"[ { ""$oid"" : ""5444c417474d79458e2735fb"" } ]","sheikh abu sulayman"
ObjectID(5444c417474d79458e2735fe),"[ { ""$oid"" : ""5444c417474d79458e2735fd"" } ]","open interview"
ObjectID(5444c417474d79458e273604),"[ { ""$oid"" : ""5444c417474d79458e273603"" } ]","soon to"
ObjectID(5444c418474d79458e27360c),"[ { ""$oid"" : ""5444c418474d79458e27360b"" } ]","nineveh iraq"
ObjectID(5444c418474d79458e273610),"[ { ""$oid"" : ""5444c418474d79458e27360f"" } ]","ideal"
ObjectID(5444c418474d79458e273613),"[ { ""$oid"" : ""5444c418474d79458e273612"" } ]","stupid"
ObjectID(5444c418474d79458e273617),"[ { ""$oid"" : ""5444c418474d79458e273616"" } ]","mahkamah"
ObjectID(5444c418474d79458e273619),"[ { ""$oid"" : ""5444c418474d79458e273618"" } ]","muslimeen"
ObjectID(5444c418474d79458e27361d),"[ { ""$oid"" : ""5444c418474d79458e27361c"" } ]","christian nun"
ObjectID(5444c418474d79458e273621),"[ { ""$oid"" : ""5444c418474d79458e273620"" } ]","everi"
ObjectID(5444c419474d79458e273626),"[ { ""$oid"" : ""5444c419474d79458e273625"" } ]","muh"
ObjectID(5444c419474d79458e273629),"[ { ""$oid"" : ""5444c419474d79458e273628"" } ]","see"
ObjectID(5444c419474d79458e27362c),"[ { ""$oid"" : ""5444c419474d79458e27362b"" } ]","fir"
ObjectID(5444c419474d79458e27363b),"[ { ""$oid"" : ""5444c419474d79458e27363a"" } ]","youtub"
ObjectID(5444c41a474d79458e273646),"[ { ""$oid"" : ""5444c41a474d79458e273645"" } ]","hijra"
ObjectID(5444c41a474d79458e273649),"[ { ""$oid"" : ""5444c41a474d79458e273648"" } ]","alfatih"
ObjectID(5444c41a474d79458e27364b),"[ { ""$oid"" : ""5444c41a474d79458e27364a"" } ]","part2"
ObjectID(5444c41a474d79458e27364d),"[ { ""$oid"" : ""5444c41a474d79458e27364c"" } ]","albasira_jn"
ObjectID(5444c41a474d79458e273650),"[ { ""$oid"" : ""5444c41a474d79458e27364f"" } ]","subhaanallah"
ObjectID(5444c41a474d79458e273652),"[ { ""$oid"" : ""5444c41a474d79458e273651"" } ]","ameeen"
ObjectID(5444c41a474d79458e273655),"[ { ""$oid"" : ""5444c41a474d79458e273654"" } ]","nope"
ObjectID(5444c41b474d79458e27365a),"[ { ""$oid"" : ""5444c41b474d79458e273659"" } ]","turki_saad24"
ObjectID(5444c41b474d79458e27365f),"[ { ""$oid"" : ""5444c41b474d79458e27365e"" } ]","sheikh abu muhammad"
ObjectID(5444c41b474d79458e273661),"[ { ""$oid"" : ""5444c41b474d79458e273660"" } ]","jabhatalnusra"
ObjectID(5444c41b474d79458e273667),"[ { ""$oid"" : ""5444c41b474d79458e273666"" } ]","abu muhammad"
ObjectID(5444c41b474d79458e27366b),"[ { ""$oid"" : ""5444c41b474d79458e27366a"" } ]","anmustafa"
ObjectID(5444c41b474d79458e27366d),"[ { ""$oid"" : ""5444c41b474d79458e27366c"" } ]","ani"
ObjectID(5444c41b474d79458e273671),"[ { ""$oid"" : ""5444c41b474d79458e273670"" } ]","ashaam"
ObjectID(5444c41b474d79458e273674),"[ { ""$oid"" : ""5444c41b474d79458e273673"" } ]","maldivian martyr abu nuh"
ObjectID(5444c41b474d79458e273676),"[ { ""$oid"" : ""5444c41b474d79458e273675"" } ]","direct download"
ObjectID(5444c41b474d79458e27367a),"[ { ""$oid"" : ""5444c41b474d79458e273679"" } ]","abu nuh"
ObjectID(5444c41b474d79458e27367c),"[ { ""$oid"" : ""5444c41b474d79458e27367b"" } ]","maldivian martyr"
ObjectID(5444c41b474d79458e273681),"[ { ""$oid"" : ""5444c41b474d79458e273680"" } ]","raqqah"
ObjectID(5444c41b474d79458e273683),"[ { ""$oid"" : ""5444c41b474d79458e273682"" } ]","ash_shawqi mi"
ObjectID(5444c41c474d79458e273687),"[ { ""$oid"" : ""5444c41c474d79458e273686"" } ]","strong"
ObjectID(5444c41c474d79458e27368c),"[ { ""$oid"" : ""5444c41c474d79458e27368b"" } ]","al sham"
ObjectID(5444c41c474d79458e273690),"[ { ""$oid"" : ""5444c41c474d79458e27368f"" } ]","fruitsofjihad"
ObjectID(5444c41c474d79458e273695),"[ { ""$oid"" : ""5444c41c474d79458e273694"" } ]","sayyid imam"
ObjectID(5444c41c474d79458e27369b),"[ { ""$oid"" : ""5444c41c474d79458e27369a"" } ]","baas_jn jabhat"
ObjectID(5444c41d474d79458e2736a3),"[ { ""$oid"" : ""5444c41d474d79458e2736a2"" } ]","habeebuna"
ObjectID(5444c41d474d79458e2736a5),"[ { ""$oid"" : ""5444c41d474d79458e2736a4"" } ]","abu khattab"
ObjectID(5444c41d474d79458e2736a9),"[ { ""$oid"" : ""5444c41d474d79458e2736a8"" } ]","tahrirsi"
ObjectID(5444c41d474d79458e2736ab),"[ { ""$oid"" : ""5444c41d474d79458e2736aa"" } ]","hama abu khattab"
ObjectID(5444c41d474d79458e2736af),"[ { ""$oid"" : ""5444c41d474d79458e2736ae"" } ]","jihadimediaoutlet"
ObjectID(5444c41d474d79458e2736b3),"[ { ""$oid"" : ""5444c41d474d79458e2736b2"" } ]","muj"
ObjectID(5444c41d474d79458e2736b9),"[ { ""$oid"" : ""5444c41d474d79458e2736b8"" } ]","almaqdisi"
ObjectID(5444c41d474d79458e2736c0),"[ { ""$oid"" : ""5444c41d474d79458e2736bf"" } ]","abuq"
ObjectID(5444c41e474d79458e2736c6),"[ { ""$oid"" : ""5444c41e474d79458e2736c5"" } ]","sh abu muhammad"
ObjectID(5444c41e474d79458e2736c9),"[ { ""$oid"" : ""5444c41e474d79458e2736c8"" }, { ""$oid"" : ""5444c41e474d79458e2736ce"" } ]","zawahiri"
ObjectID(5444c41e474d79458e2736cb),"[ { ""$oid"" : ""5444c41e474d79458e2736ca"" } ]","sami_orid"
ObjectID(5444c41e474d79458e2736d0),"[ { ""$oid"" : ""5444c41e474d79458e2736cf"" } ]","baghdadi isi"
ObjectID(5444c41e474d79458e2736d2),"[ { ""$oid"" : ""5444c41e474d79458e2736d1"" } ]","april"
ObjectID(5444c41e474d79458e2736d5),"[ { ""$oid"" : ""5444c41e474d79458e2736d4"" } ]","sharia court"
ObjectID(5444c41e474d79458e2736d9),"[ { ""$oid"" : ""5444c41e474d79458e2736d8"" } ]","kalamullah"
ObjectID(5444c41f474d79458e2736e3),"[ { ""$oid"" : ""5444c41f474d79458e2736e2"" } ]","creat"
ObjectID(5444c41f474d79458e2736e9),"[ { ""$oid"" : ""5444c41f474d79458e2736e8"" } ]","abu ali"
ObjectID(5444c41f474d79458e2736ed),"[ { ""$oid"" : ""5444c41f474d79458e2736ec"" } ]","aleppo central prison"
ObjectID(5444c41f474d79458e2736f4),"[ { ""$oid"" : ""5444c41f474d79458e2736f3"" } ]","aleppo prison"
ObjectID(5444c41f474d79458e2736f8),"[ { ""$oid"" : ""5444c41f474d79458e2736f7"" } ]","shamiwitness that"
ObjectID(5444c420474d79458e273701),"[ { ""$oid"" : ""5444c420474d79458e273700"" } ]","flashpointintel"
ObjectID(5444c420474d79458e273705),"[ { ""$oid"" : ""5444c420474d79458e273704"" }, { ""$oid"" : ""544506ba474d79458e278448"" } ]","bashar"
ObjectID(5444c420474d79458e273708),"[ { ""$oid"" : ""5444c420474d79458e273707"" } ]","syrian mujahidin"
ObjectID(5444c420474d79458e27370d),"[ { ""$oid"" : ""5444c420474d79458e27370c"" } ]","mukhtar belmukhtar"
ObjectID(5444c420474d79458e27370f),"[ { ""$oid"" : ""5444c420474d79458e27370e"" } ]","abu zubair"
ObjectID(5444c420474d79458e273713),"[ { ""$oid"" : ""5444c420474d79458e273712"" } ]","shar"
ObjectID(5444c420474d79458e273715),"[ { ""$oid"" : ""5444c420474d79458e273714"" } ]","sahawat"
ObjectID(5444c420474d79458e273718),"[ { ""$oid"" : ""5444c420474d79458e273717"" } ]","read"
ObjectID(5444c421474d79458e27371e),"[ { ""$oid"" : ""5444c421474d79458e27371d"" } ]","baqdadi"
ObjectID(5444c421474d79458e273721),"[ { ""$oid"" : ""5444c421474d79458e273720"" } ]","sheikh abu mariya"
ObjectID(5444c421474d79458e273724),"[ { ""$oid"" : ""5444c421474d79458e273723"" } ]","point"
ObjectID(5444c421474d79458e273727),"[ { ""$oid"" : ""5444c421474d79458e273726"" } ]","abu haf"
ObjectID(5444c421474d79458e27372b),"[ { ""$oid"" : ""5444c421474d79458e27372a"" } ]","didnt"
ObjectID(5444c421474d79458e27372f),"[ { ""$oid"" : ""5444c421474d79458e27372e"" } ]","syrian national coalit"
ObjectID(5444c421474d79458e273731),"[ { ""$oid"" : ""5444c421474d79458e273730"" } ]","smc"
ObjectID(5444c421474d79458e273733),"[ { ""$oid"" : ""5444c421474d79458e273732"" } ]","syrian military council"
ObjectID(5444c421474d79458e273735),"[ { ""$oid"" : ""5444c421474d79458e273734"" } ]","snc"
ObjectID(5444c421474d79458e27373a),"[ { ""$oid"" : ""5444c421474d79458e273739"" } ]","abuhamzadk"
ObjectID(5444c421474d79458e27373d),"[ { ""$oid"" : ""5444c421474d79458e27373c"" } ]","do"
ObjectID(5444c421474d79458e27373f),"[ { ""$oid"" : ""5444c421474d79458e27373e"" } ]","abuhamzadk when"
ObjectID(5444c422474d79458e273742),"[ { ""$oid"" : ""5444c422474d79458e273741"" } ]","witnesskhilafah not"
ObjectID(5444c422474d79458e273746),"[ { ""$oid"" : ""5444c422474d79458e273745"" } ]","sallahallahualiehwaslam"
ObjectID(5444c422474d79458e273748),"[ { ""$oid"" : ""5444c422474d79458e273747"" } ]","hadith"
ObjectID(5444c422474d79458e27374b),"[ { ""$oid"" : ""5444c422474d79458e27374a"" } ]","woah"
ObjectID(5444c422474d79458e27374e),"[ { ""$oid"" : ""5444c422474d79458e27374d"" } ]","adam gadahn"
ObjectID(5444c422474d79458e273750),"[ { ""$oid"" : ""5444c422474d79458e27374f"" } ]","media"
ObjectID(5444c422474d79458e273752),"[ { ""$oid"" : ""5444c422474d79458e273751"" } ]","lesso"
ObjectID(5444c422474d79458e273756),"[ { ""$oid"" : ""5444c422474d79458e273755"" } ]","ayman"
ObjectID(5444c422474d79458e27375a),"[ { ""$oid"" : ""5444c422474d79458e273759"" } ]","shamiwitness adnani"
ObjectID(5444c423474d79458e273766),"[ { ""$oid"" : ""5444c423474d79458e273765"" } ]","fatwa"
ObjectID(5444c423474d79458e273768),"[ { ""$oid"" : ""5444c423474d79458e273767"" } ]","shaykhabuqatadah"
ObjectID(5444c423474d79458e27376b),"[ { ""$oid"" : ""5444c423474d79458e27376a"" } ]","sheikh abu qatada"
ObjectID(5444c423474d79458e27376e),"[ { ""$oid"" : ""5444c423474d79458e27376d"" } ]","ideolog"
ObjectID(5444c423474d79458e273773),"[ { ""$oid"" : ""5444c423474d79458e273772"" } ]","al-jolani"
ObjectID(5444c423474d79458e27377c),"[ { ""$oid"" : ""5444c423474d79458e27377b"" } ]","hafiz_zohib"
ObjectID(5444c423474d79458e27377e),"[ { ""$oid"" : ""5444c423474d79458e27377d"" } ]","love jihad by sheikh abu qatada"
ObjectID(5444c423474d79458e273784),"[ { ""$oid"" : ""5444c423474d79458e273783"" } ]","witnesskhilafah"
ObjectID(5444c423474d79458e273788),"[ { ""$oid"" : ""5444c423474d79458e273787"" } ]","cnn"
ObjectID(5444c423474d79458e27378b),"[ { ""$oid"" : ""5444c423474d79458e27378a"" } ]","mu1aheed becaus"
ObjectID(5444c423474d79458e27378e),"[ { ""$oid"" : ""5444c423474d79458e27378d"" } ]","ahl sunnah"
ObjectID(5444c423474d79458e273793),"[ { ""$oid"" : ""5444c423474d79458e273792"" } ]","abu qatadah"
ObjectID(5444c423474d79458e273796),"[ { ""$oid"" : ""5444c423474d79458e273795"" } ]","mad"
ObjectID(5444c423474d79458e273798),"[ { ""$oid"" : ""5444c423474d79458e273797"" } ]","halal"
ObjectID(5444c424474d79458e27379e),"[ { ""$oid"" : ""5444c424474d79458e27379d"" } ]","abusulayman321 english"
ObjectID(5444c424474d79458e2737a0),"[ { ""$oid"" : ""5444c424474d79458e27379f"" } ]","abu qatada"
ObjectID(5444c424474d79458e2737a7),"[ { ""$oid"" : ""5444c424474d79458e2737a6"" } ]","leav"
ObjectID(5444c424474d79458e2737ac),"[ { ""$oid"" : ""5444c424474d79458e2737ab"" } ]","abu sa"
ObjectID(5444c424474d79458e2737ae),"[ { ""$oid"" : ""5444c424474d79458e2737ad"" } ]","shabiha"
ObjectID(5444c424474d79458e2737b3),"[ { ""$oid"" : ""5444c424474d79458e2737b2"" } ]","muhaysini"
ObjectID(5444c425474d79458e2737b8),"[ { ""$oid"" : ""5444c425474d79458e2737b7"" } ]","abu_sumayyah83"
ObjectID(5444c425474d79458e2737bb),"[ { ""$oid"" : ""5444c425474d79458e2737ba"" } ]","sh_abu_muhammad_fateh"
ObjectID(5444c425474d79458e2737c0),"[ { ""$oid"" : ""5444c425474d79458e2737bf"" } ]","ahl_al_sunnah now"
ObjectID(5444c425474d79458e2737c3),"[ { ""$oid"" : ""5444c425474d79458e2737c2"" } ]","ayma"
ObjectID(5444c425474d79458e2737c6),"[ { ""$oid"" : ""5444c425474d79458e2737c5"" } ]","al-qaeda"
ObjectID(5444c425474d79458e2737c9),"[ { ""$oid"" : ""5444c425474d79458e2737c8"" } ]","sh_abu_muhammad_fateh kil"
ObjectID(5444c425474d79458e2737ce),"[ { ""$oid"" : ""5444c425474d79458e2737cd"" } ]","shaykh hassan"
ObjectID(5444c425474d79458e2737d3),"[ { ""$oid"" : ""5444c425474d79458e2737d2"" } ]","pharaoh"
ObjectID(5444c426474d79458e2737dd),"[ { ""$oid"" : ""5444c426474d79458e2737dc"" } ]","jabhat jawlani"
ObjectID(5444c427474d79458e2737e8),"[ { ""$oid"" : ""5444c427474d79458e2737e7"" } ]","bay"
ObjectID(5444c427474d79458e2737eb),"[ { ""$oid"" : ""5444c427474d79458e2737ea"" } ]","shaikh"
ObjectID(5444c427474d79458e2737ee),"[ { ""$oid"" : ""5444c427474d79458e2737ed"" } ]","alawit"
ObjectID(5444c427474d79458e2737f1),"[ { ""$oid"" : ""5444c427474d79458e2737f0"" } ]","jn rescu"
ObjectID(5444c427474d79458e2737f5),"[ { ""$oid"" : ""5444c427474d79458e2737f4"" } ]","isis_traitor"
ObjectID(5444c427474d79458e2737f8),"[ { ""$oid"" : ""5444c427474d79458e2737f7"" } ]","cudnt"
ObjectID(5444c427474d79458e2737fc),"[ { ""$oid"" : ""5444c427474d79458e2737fb"" } ]","hezbullah"
ObjectID(5444c427474d79458e2737fe),"[ { ""$oid"" : ""5444c427474d79458e2737fd"" } ]","idl"
ObjectID(5444c427474d79458e273800),"[ { ""$oid"" : ""5444c427474d79458e2737ff"" } ]","binnesh"
ObjectID(5444c427474d79458e273805),"[ { ""$oid"" : ""5444c427474d79458e273804"" } ]","ironical"
ObjectID(5444c428474d79458e27380e),"[ { ""$oid"" : ""5444c428474d79458e27380d"" } ]","mujahi"
ObjectID(5444c428474d79458e273813),"[ { ""$oid"" : ""5444c428474d79458e273812"" } ]","deiralzour"
ObjectID(5444c428474d79458e273815),"[ { ""$oid"" : ""5444c428474d79458e273814"" } ]","rakka"
ObjectID(5444c428474d79458e273818),"[ { ""$oid"" : ""5444c428474d79458e273817"" } ]","azan magazin"
ObjectID(5444c428474d79458e27381d),"[ { ""$oid"" : ""5444c428474d79458e27381c"" } ]","musa"
ObjectID(5444c428474d79458e273820),"[ { ""$oid"" : ""5444c428474d79458e27381f"" } ]","australian shaykh abu sulayman"
ObjectID(5444c428474d79458e273824),"[ { ""$oid"" : ""5444c428474d79458e273823"" } ]","sheikh abu hamza"
ObjectID(5444c428474d79458e273826),"[ { ""$oid"" : ""5444c428474d79458e273825"" } ]","misri"
ObjectID(5444c428474d79458e27382a),"[ { ""$oid"" : ""5444c428474d79458e273829"" } ]","anything4th"
ObjectID(5444c428474d79458e27382f),"[ { ""$oid"" : ""5444c428474d79458e27382e"" } ]","sheikh abu hammam"
ObjectID(5444c428474d79458e273833),"[ { ""$oid"" : ""5444c428474d79458e273832"" } ]","mudar"
ObjectID(5444c428474d79458e273836),"[ { ""$oid"" : ""5444c428474d79458e273835"" } ]","crystal"
ObjectID(5444c429474d79458e273840),"[ { ""$oid"" : ""5444c429474d79458e27383f"" } ]","sharia"
ObjectID(5444c429474d79458e273848),"[ { ""$oid"" : ""5444c429474d79458e273847"" } ]","continue2do"
